PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
u42,"Urbani, Tom",27,L,1995,STL,24,13,3,5,0.375,0,0,82.2,99,40,34,21,4,52,3.7,2,0,11,2,0,5,2.48,10.8,5.7,2.3,1.2,13.36,0,0,-0.1,0.6,8,0.499,0.5
u42,"Urbani, Tom",28,L,1996,STL-DET-min,11,10,2,5,0.286,0,0,58,58,34,26,19,0,36,4.03,0,0,7,2,0,3,1.89,9,5.6,2.9,1.1,12.26,,,,,,,
u42,"Urbani, Tom",28,L,1996,DET,19,4,3,2,0.6,0,0,35.1,46,32,32,18,0,21,8.15,3,0,11,2,0,3,1.17,11.7,5.3,4.6,2.8,16.92,-6,-0.6,0,-0.3,-4,0.449,0.497
u42,"Urbani, Tom",29,L,1997,TEX-MON-min,51,4,6,3,0.667,0,1,84.1,90,34,32,25,1,46,3.42,11,1,9,0,0,1,1.84,9.6,4.9,2.7,1,12.31,,,,,,,
u42,"Urbani, Tom",30,L,1998,STL-min,15,14,4,6,0.4,0,0,91.2,108,49,42,21,0,51,4.12,1,0,11,2,1,3,2.43,10.6,5,2.1,1.1,12.93,,,,,,,
u44,"Urbina, Ugueth",17,R,1991,MON-min,10,10,3,3,0.5,3,0,63,58,24,16,10,0,51,2.29,0,0,2,4,3,2,5.1,8.3,7.3,1.4,0.3,10.29,,,,,,,
u44,"Urbina, Ugueth",18,R,1992,MON-min,24,24,7,13,0.35,5,0,142.1,111,68,51,54,0,100,3.22,0,0,14,4,4,4,1.85,7,6.3,3.4,0.9,10.7,,,,,,,
u44,"Urbina, Ugueth",19,R,1993,MON-min,27,27,14,6,0.7,7,0,178.1,144,62,55,68,2,152,2.78,0,0,12,12,6,7,2.24,7.3,7.7,3.4,0.6,11.32,,,,,,,
u44,"Urbina, Ugueth",20,R,1994,MON-min,21,21,9,3,0.75,0,0,120.2,96,49,44,43,0,86,3.28,0,0,11,3,1,6,2,7.2,6.4,3.2,0.8,10.63,,,,,,,
u44,"Urbina, Ugueth",21,R,1995,MON-min,15,13,7,2,0.778,2,0,77,50,26,23,27,0,66,2.69,0,0,1,2,0,1,2.44,5.8,7.7,3.2,0.1,9.23,,,,,,,
u44,"Urbina, Ugueth",21,R,1995,MON,7,4,2,2,0.5,0,0,23.1,26,17,16,14,1,15,6.17,0,0,6,0,0,2,1.07,10,5.8,5.4,2.3,15.58,-5,-0.4,0,-0.3,-2,0.437,0.497
u44,"Urbina, Ugueth",22,R,1996,MON-min,8,8,3,1,0.75,0,0,37.2,30,12,9,9,0,49,2.15,0,0,2,3,0,0,5.44,7.2,11.7,2.2,0.5,10.16,,,,,,,
u44,"Urbina, Ugueth",22,R,1996,MON,33,17,10,5,0.667,0,0,114,102,54,47,44,4,108,3.71,2,0,18,1,1,3,2.45,8.1,8.5,3.5,1.4,11.61,9,0.9,-0.1,1.8,18,0.528,0.506
u44,"Urbina, Ugueth",23,R,1997,MON,63,0,5,8,0.385,0,27,64.1,52,29,27,29,2,84,3.78,50,27,9,1,0,2,2.9,7.3,11.8,4.1,1.3,11.51,1,0.1,-0.1,0.6,6,0.501,0.501
u44,"Urbina, Ugueth",24,R,1998,MON,64,0,6,3,0.667,0,34,69.1,37,11,10,33,2,94,1.3,59,34,2,0,2,3,2.85,4.8,12.2,4.3,0.3,9.12,21,2.2,0.4,3.2,27,0.534,0.513
u44,"Urbina, Ugueth",25,R,1999,MON,71,0,6,6,0.5,0,41,75.2,59,35,31,36,6,100,3.69,62,41,6,0,0,6,2.78,7,11.9,4.3,0.7,11.37,6,0.5,0.1,1.3,13,0.508,0.503
u44,"Urbina, Ugueth",26,R,2000,MON,13,0,0,1,0,0,8,13.1,11,6,6,5,0,22,4.05,11,8,1,0,0,1,4.4,7.4,14.9,3.4,0.7,10.99,1,0.1,0,0.3,3,0.509,0.501
u44,"Urbina, Ugueth",27,R,2001,BOS,64,0,2,2,0.5,0,24,66.2,58,29,27,24,1,89,3.65,53,24,9,0,1,2,3.71,7.8,12,3.2,1.2,11.15,2,0.2,-0.1,0.4,6,0.509,0.502
