PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
y4,"Yan, Esteban",24,R,1999,TBD,50,1,3,4,0.429,0,0,61,77,41,40,32,4,46,5.9,15,0,8,9,0,2,1.44,11.4,6.8,4.7,1.2,17.41,-4,-0.4,-0.1,0.1,3,0.492,0.498
y4,"Yan, Esteban",25,R,2000,TBD,43,20,7,8,0.467,0,0,137.2,158,98,95,42,0,111,6.21,8,0,26,11,1,7,2.64,10.3,7.3,2.7,1.7,13.84,-17,-1.5,-0.3,-0.3,1,0.465,0.491
y4,"Yan, Esteban",26,R,2001,TBD-min,2,2,0,0,,0,0,3,3,1,1,0,0,4,3,0,0,0,0,0,1,,9,12,0,0,9,,,,,,,
y4,"Yan, Esteban",26,R,2001,TBD,54,0,4,6,0.4,0,22,62.1,64,34,27,11,1,64,3.9,51,22,7,5,0,5,5.82,9.2,9.2,1.6,1,11.59,-2,-0.2,-0.2,0.3,6,0.496,0.499
y4,"Yan, Esteban",27,R,2002,TBD,55,0,7,8,0.467,0,19,69,70,35,33,29,1,53,4.3,47,19,10,3,1,5,1.83,9.1,6.9,3.8,1.3,13.3,0,0,-0.2,0.6,8,0.5,0.5
y4,"Yan, Esteban",28,R,2003,STL,54,0,2,1,0.667,0,1,66.2,84,48,47,23,5,53,6.35,23,1,13,7,0,9,2.3,11.3,7.2,3.1,1.8,15.5,-9,-0.9,-0.1,-0.5,-5,0.473,0.496
y4,"Yan, Esteban",29,R,2004,DET,69,0,3,6,0.333,0,7,87,92,43,37,32,5,69,3.83,27,7,8,4,0,7,2.16,9.5,7.1,3.3,0.8,13.24,0,0,-0.2,0.7,11,0.5,0.5
y4,"Yan, Esteban",30,R,2005,LAA,49,0,1,1,0.5,0,0,66.2,66,36,34,30,4,45,4.59,21,0,8,0,0,5,1.5,8.9,6.1,4.1,1.1,13.05,-6,-0.6,0,0.1,2,0.487,0.496
y4,"Yan, Esteban",31,R,2006,KCR-min,13,1,0,2,0,0,0,24.1,29,19,19,12,1,17,7.03,4,0,4,2,0,5,1.42,10.7,6.3,4.4,1.5,16.06,,,,,,,
y4,"Yan, Esteban",31,R,2006,CIN,27,0,1,0,1,0,1,37.1,32,25,23,20,4,24,5.54,12,1,8,1,0,5,1.2,7.7,5.8,4.8,1.9,12.86,-2,-0.2,0,0,1,0.483,0.499
y4,"Yan, Esteban",32,R,2007,None-min,21,21,6,5,0.545,0,0,104.1,110,56,54,31,3,52,4.66,,0,9,8,12,4,1.68,9.5,4.5,2.7,0.8,12.88,,,,,,,
y4,"Yan, Esteban",33,R,2008,BAL-min,63,3,2,5,0.286,0,7,83.2,86,52,47,28,3,79,5.06,34,7,6,2,2,5,2.82,9.3,8.5,3,0.6,12.55,,,,,,,
y4,"Yan, Esteban",34,R,2009,None-min,32,23,11,7,0.611,6,0,170,156,76,63,45,2,100,3.34,6,0,15,7,0,7,2.22,8.3,5.3,2.4,0.8,11.01,,,,,,,
y4,"Yan, Esteban",35,R,2010,None-min,47,29,17,6,0.739,1,1,179,197,97,84,45,4,114,4.22,7,1,21,5,0,10,2.53,9.9,5.7,2.3,1.1,12.42,,,,,,,
y4,"Yan, Esteban",36,R,2011,None-min,22,14,5,7,0.417,0,0,88,130,68,63,22,2,74,6.44,4,0,18,3,1,5,3.36,13.3,7.6,2.2,1.8,15.85,,,,,,,
