PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
c30,"Cain, Bob",24,L,1949,CHW-NYG-min,40,,8,8,0.5,,,152,132,68,60,87,,8,3.55,,,,0,0,1,0.09,7.8,0.5,5.2,,12.97,,,,,,,
c30,"Cain, Bob",24,L,1949,CHW,6,0,0,0,,0,1,11,7,3,3,5,,5,2.45,4,1,0,0,0,0,1,5.7,4.1,4.1,0,9.82,3,0.3,0,0.4,4,0.553,0.502
c30,"Cain, Bob",25,L,1950,CHW,34,23,9,12,0.429,11,2,171.2,153,80,75,109,,77,3.93,9,2,12,5,0,3,0.71,8,4,5.7,0.6,14.04,18,1.8,-0.1,3.1,35,0.552,0.511
c30,"Cain, Bob",26,L,1951,DET,39,26,12,12,0.5,7,2,175.2,160,102,89,95,,61,4.56,6,2,16,14,2,5,0.64,8.2,3.1,4.9,0.8,13.82,-9,-0.9,-0.1,0.2,4,0.471,0.494
c30,"Cain, Bob",27,L,1952,SLB,29,27,12,10,0.545,8,2,170,169,79,78,62,,70,4.13,2,2,15,2,0,1,1.13,8.9,3.7,3.3,0.8,12.34,5,0.6,-0.1,1.9,19,0.52,0.504
c30,"Cain, Bob",28,L,1953,SLB,32,13,4,10,0.286,1,1,99.2,129,74,69,45,,36,6.23,7,1,8,1,0,1,0.8,11.6,3.3,4.1,0.7,15.88,-17,-1.7,-0.1,-0.9,-8,0.448,0.49
c30,"Cain, Bob",29,L,1954,PHA-NYY-min,17,,3,4,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c30,"Cain, Bob",30,L,1955,CHW-min,34,21,9,11,0.45,0,,156,158,79,69,69,,27,3.98,,,10,0,0,3,0.39,9.1,1.6,4,0.6,13.1,,,,,,,
c30,"Cain, Bob",31,L,1956,CLE-PHI-min,10,,0,3,0,,,24,29,,8,12,,,3,,,,,,,,10.9,,4.5,,,,,,,,,
c31,"Cain, Les",18,L,1966,DET-min,28,19,9,5,0.643,6,,149,127,70,59,88,1,129,3.56,,,7,1,2,9,1.47,7.7,7.8,5.3,0.4,13.05,,,,,,,
c31,"Cain, Les",19,L,1967,DET-min,43,38,15,16,0.484,12,,237,173,107,72,153,3,162,2.73,,,11,1,3,12,1.06,6.6,6.2,5.8,0.4,12.42,,,,,,,
c31,"Cain, Les",20,L,1968,DET-min,13,13,7,5,0.583,6,,77,61,31,28,41,0,76,3.27,,,4,0,0,6,1.85,7.1,8.9,4.8,0.5,11.92,,,,,,,
c31,"Cain, Les",20,L,1968,DET,8,4,1,0,1,0,0,24,25,9,8,20,1,13,3,1,0,1,0,0,2,0.65,9.4,4.9,7.5,0.4,16.88,-1,-0.1,0,0.1,0,0.482,0.499
c31,"Cain, Les",21,L,1969,DET-min,36,31,8,14,0.364,5,1,171,173,116,103,111,2,124,5.42,,1,11,10,0,13,1.12,9.1,6.5,5.8,0.6,15.47,,,,,,,
c31,"Cain, Les",22,L,1970,DET-min,3,3,2,0,1,2,0,25,13,4,4,10,0,19,1.44,,0,1,0,0,0,1.9,4.7,6.8,3.6,0.4,8.28,,,,,,,
c31,"Cain, Les",22,L,1970,DET,29,29,12,7,0.632,5,0,180.2,167,92,77,98,1,156,3.84,0,0,15,7,1,9,1.59,8.3,7.8,4.9,0.7,13.58,1,0.2,-0.1,1.8,16,0.505,0.501
c31,"Cain, Les",23,L,1971,DET-min,2,2,0,0,,0,0,11,8,3,3,7,0,14,2.45,,0,0,0,0,0,2,6.5,11.5,5.7,0,12.27,,,,,,,
c31,"Cain, Les",23,L,1971,DET,26,26,10,9,0.526,3,0,144.2,121,77,70,91,1,118,4.35,0,0,14,6,1,6,1.3,7.5,7.3,5.7,0.9,13.61,-11,-1.2,-0.1,0.1,1,0.454,0.493
c31,"Cain, Les",24,L,1972,SFG-min,5,2,0,0,,0,0,11,16,9,9,9,1,15,7.36,,0,0,0,0,1,1.67,13.1,12.3,7.4,0,20.45,,,,,,,
c31,"Cain, Les",24,L,1972,DET,5,5,0,3,0,0,0,23.2,18,12,10,16,0,16,3.8,0,0,2,0,0,0,1,6.8,6.1,6.1,0.8,13.19,-3,-0.4,0,-0.1,-1,0.428,0.498
c33,"Cain, Matt",17,R,2002,SFG-min,8,7,0,1,0,0,0,19.1,13,10,8,11,0,20,3.72,0,0,1,4,0,3,1.82,6.1,9.3,5.1,0.5,13.19,,,,,,,
c33,"Cain, Matt",18,R,2003,SFG-min,14,14,4,4,0.5,0,0,74,57,24,21,24,0,90,2.55,0,0,5,5,1,1,3.75,6.9,10.9,2.9,0.6,10.46,,,,,,,
c33,"Cain, Matt",19,R,2004,SFG-min,28,28,13,5,0.722,0,0,158.2,131,69,47,57,0,161,2.67,0,0,12,7,0,4,2.82,7.4,9.1,3.2,0.7,11.09,,,,,,,
c33,"Cain, Matt",20,R,2005,SFG-min,26,26,10,5,0.667,1,0,145.2,118,77,71,73,0,176,4.39,0,0,22,5,0,5,2.41,7.3,10.9,4.5,1.4,12.15,,,,,,,
c33,"Cain, Matt",20,R,2005,SFG,7,7,2,1,0.667,1,0,46.1,24,12,12,19,1,30,2.33,0,0,4,0,0,1,1.58,4.7,5.8,3.7,0.8,8.39,13,1.5,0,1.8,17,0.708,0.509
c33,"Cain, Matt",21,R,2006,SFG,32,31,13,12,0.52,1,0,190.2,157,93,88,87,1,179,4.15,1,0,18,6,2,9,2.06,7.4,8.4,4.1,0.8,11.83,9,0.9,-0.1,2.5,26,0.53,0.506
c33,"Cain, Matt",22,R,2007,SFG,32,32,7,16,0.304,1,0,200,173,84,81,79,3,163,3.65,0,0,14,5,0,12,2.06,7.8,7.3,3.6,0.6,11.57,29,3,-0.1,4.6,46,0.595,0.519
c33,"Cain, Matt",23,R,2008,SFG,34,34,8,14,0.364,1,0,217.2,206,95,91,91,9,186,3.76,0,0,19,7,2,7,2.04,8.5,7.7,3.8,0.8,12.6,27,2.9,-0.1,4.6,45,0.586,0.518
c33,"Cain, Matt",24,R,2009,SFG,33,33,14,8,0.636,4,0,217.2,184,73,70,73,6,171,2.89,0,0,22,3,0,9,2.34,7.6,7.1,3,0.9,10.77,40,4.6,-0.2,6.3,59,0.638,0.528
c33,"Cain, Matt",25,R,2010,SFG,33,33,13,11,0.542,4,0,223.1,181,84,78,61,4,177,3.14,0,0,22,4,0,8,2.9,7.3,7.1,2.5,0.9,9.92,25,2.8,-0.2,4.5,44,0.584,0.517
c33,"Cain, Matt",26,R,2011,SFG,33,33,12,11,0.522,1,0,221.2,177,82,71,63,5,179,2.88,0,0,9,9,0,4,2.84,7.2,7.3,2.6,0.4,10.13,17,1.9,-0.1,3.7,36,0.558,0.512
c33,"Cain, Matt",27,R,2012,SFG,32,32,16,5,0.762,2,0,219.1,177,73,68,51,1,193,2.79,0,0,21,9,0,8,3.78,7.3,7.9,2.1,0.9,9.74,19,2.2,-0.1,3.9,39,0.567,0.513
c33,"Cain, Matt",28,R,2013,SFG,30,30,8,10,0.444,0,0,184.1,158,85,82,55,3,158,4,0,0,23,5,0,1,2.87,7.7,7.7,2.7,1.1,10.66,-9,-1,-0.1,0.5,5,0.467,0.494
c33,"Cain, Matt",29,R,2014,SFG,15,15,2,7,0.222,0,0,90.1,81,47,42,32,2,70,4.18,0,0,13,2,0,2,2.19,8.1,7,3.2,1.3,11.49,-6,-0.6,-0.1,0.1,1,0.458,0.496
c34,"Cain, Sugar",23,R,1930,CRR-min,21,,8,10,0.444,,,163,185,124,87,58,,,4.8,,,,,,,,10.2,,3.2,,,,,,,,,
c34,"Cain, Sugar",24,R,1931,HRB-min,24,,9,5,0.643,,,143,14,77,63,64,,,3.97,,,,,,,,0.9,,4,,,,,,,,,
c34,"Cain, Sugar",25,R,1932,BLT-min,30,,16,5,0.762,,,185,179,100,86,85,,,4.18,,,,,,,,8.7,,4.1,,,,,,,,,
c34,"Cain, Sugar",25,R,1932,PHA,10,6,3,4,0.429,3,0,45,42,27,25,28,,24,5,1,0,1,0,0,0,0.86,8.4,4.8,5.6,0.2,14,0,0,0,0.4,5,0.496,0.5
c34,"Cain, Sugar",26,R,1933,PHA,38,32,13,12,0.52,16,1,218,244,132,103,137,,43,4.25,2,1,18,3,0,4,0.31,10.1,1.8,5.7,0.7,15.85,-4,-0.4,-0.1,1.8,23,0.49,0.498
c34,"Cain, Sugar",27,R,1934,PHA,36,32,9,17,0.346,15,0,230.2,235,128,113,128,,66,4.41,2,0,15,3,0,3,0.52,9.2,2.6,5,0.6,14.31,-2,-0.2,-0.1,2,26,0.495,0.499
c34,"Cain, Sugar",28,R,1935,SLB,37,29,9,13,0.409,8,0,193.2,236,134,117,123,,73,5.44,1,0,8,4,0,2,0.59,11,3.4,5.7,0.4,16.91,-5,-0.5,-0.1,0.9,12,0.473,0.497
c34,"Cain, Sugar",29,R,1936,CHW,34,29,15,11,0.577,15,0,211.2,248,125,115,84,,50,4.89,2,0,18,5,0,1,0.6,10.5,2.1,3.6,0.8,14.36,7,0.6,-0.1,2.2,30,0.517,0.504
c34,"Cain, Sugar",30,R,1937,CHW,18,6,4,2,0.667,1,0,68.2,88,48,47,51,,17,6.16,4,0,7,0,0,1,0.33,11.5,2.2,6.7,0.9,18.34,-10,-0.9,0,-0.2,-2,0.45,0.494
c34,"Cain, Sugar",31,R,1938,CHW-min,28,18,12,11,0.522,,,147,147,70,66,53,,,4.04,,,,,,,,9,,3.2,,,,,,,,,
c34,"Cain, Sugar",31,R,1938,CHW,5,3,0,1,0,0,0,19.2,26,17,10,18,,6,4.58,2,0,0,0,0,1,0.33,11.9,2.7,8.2,0,20.63,-5,-0.4,0,-0.2,-2,0.42,0.498
c34,"Cain, Sugar",32,R,1939,CHW-min,32,28,11,13,0.458,,,206,243,113,94,82,,,4.11,,,,,,,,10.6,,3.6,,,,,,,,,
c34,"Cain, Sugar",33,R,1940,NYG-min,40,29,10,14,0.417,,,223,257,145,127,83,,,5.13,,,,,,,,10.4,,3.3,,,,,,,,,
c34,"Cain, Sugar",34,R,1941,KNX-min,3,,0,2,0,,,12,18,9,9,6,,,6.75,,,,,,,,13.5,,4.5,,,,,,,,,
c34,"Cain, Sugar",35,R,1942,ANN-min,22,,9,13,0.409,,,173,212,94,80,51,,,4.16,,,,,,,,11,,2.7,,,,,,,,,
c34,"Cain, Sugar",36,R,1943,CIN-min,11,6,3,4,0.429,,,43,50,38,24,22,,,5.02,,,0,,,,,10.5,,4.6,0,,,,,,,,
c35,"Cairncross, Cameron",19,L,1991,SDP-min,24,24,8,5,0.615,2,0,131.1,111,72,52,74,0,102,3.56,0,0,10,7,9,6,1.38,7.6,7,5.1,0.7,13.18,,,,,,,
