PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
r45,"Rakers, Aaron",31,R,2008,YOR-min,30,23,11,8,0.579,1,0,149.1,173,85,75,38,1,130,4.52,1,0,14,1,0,13,3.42,10.4,7.8,2.3,0.8,12.8,,,,,,,
r46,"Rakers, Jason",22,R,1995,CLE-min,14,14,4,3,0.571,1,0,75,72,27,25,24,1,73,3,0,0,3,0,2,6,3.04,8.6,8.8,2.9,0.4,11.52,,,,,,,
r46,"Rakers, Jason",23,R,1996,CLE-min,14,14,5,4,0.556,1,0,77.1,84,37,31,17,0,64,3.61,0,0,5,3,1,8,3.76,9.8,7.4,2,0.6,12.14,,,,,,,
r46,"Rakers, Jason",24,R,1997,CLE-min,25,25,10,9,0.526,3,0,150.2,134,62,55,30,0,139,3.29,0,0,13,5,1,3,4.63,8,8.3,1.8,0.8,10.13,,,,,,,
r46,"Rakers, Jason",25,R,1998,CLE-min,26,26,11,7,0.611,1,0,157.1,169,80,73,45,0,116,4.18,0,0,15,8,1,9,2.58,9.7,6.6,2.6,0.9,12.72,,,,,,,
r46,"Rakers, Jason",25,R,1998,CLE,1,0,0,0,,0,0,1,0,1,1,3,0,0,9,1,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0.458,0.5
r46,"Rakers, Jason",26,R,1999,CLE-min,23,20,7,8,0.467,1,0,131.2,151,83,72,31,2,85,4.92,1,0,17,6,3,4,2.74,10.3,5.8,2.1,1.2,12.9,,,,,,,
r46,"Rakers, Jason",26,R,1999,CLE,1,0,0,0,,0,0,2,2,1,1,1,0,0,4.5,0,0,1,0,0,0,0,9,0,4.5,4.5,13.5,0,0,0,0,0,0.505,0.5
r46,"Rakers, Jason",27,R,2000,KCR-min,32,6,3,2,0.6,0,2,75,83,49,46,17,2,68,5.52,9,2,14,1,1,2,4,10,8.2,2,1.7,12.12,,,,,,,
r46,"Rakers, Jason",27,R,2000,KCR,11,0,2,0,1,0,0,21.2,33,22,22,7,0,16,9.14,3,0,5,0,0,3,2.29,13.7,6.6,2.9,2.1,16.98,-10,-0.9,0,-0.6,-7,0.423,0.495
r46,"Rakers, Jason",28,R,2001,KCR-min,44,5,6,4,0.6,0,5,97,100,50,48,16,0,99,4.45,24,5,16,3,0,2,6.19,9.3,9.2,1.5,1.5,11.04,,,,,,,
r46,"Rakers, Jason",29,R,2002,CLE-min,1,1,0,0,,0,0,3,4,2,2,1,0,0,6,0,0,0,0,0,0,0,12,0,3,0,15,,,,,,,
r46,"Rakers, Jason",30,R,2003,CLE-BAL-min,9,1,1,2,0.333,0,1,16,17,9,8,4,1,16,4.5,3,1,1,0,0,1,4,9.6,9,2.2,0.6,11.81,,,,,,,
r47,"Rakow, Ed",22,R,1957,BRO-min,31,24,12,9,0.571,,,190,205,137,110,113,,,5.21,,,16,,,,,9.7,,5.4,0.8,,,,,,,,
r47,"Rakow, Ed",23,R,1958,LAD-min,39,26,15,11,0.577,15,,211,198,100,80,101,,181,3.41,,,23,4,2,9,1.79,8.4,7.7,4.3,1,12.92,,,,,,,
r47,"Rakow, Ed",24,R,1959,LAD-min,43,22,16,12,0.571,13,,211,189,105,96,96,5,115,4.09,,,23,3,0,10,1.2,8.1,4.9,4.1,1,12.28,,,,,,,
r47,"Rakow, Ed",25,R,1960,LAD-min,27,19,12,6,0.667,8,,149,142,65,54,62,,83,3.26,,,12,5,0,5,1.34,8.6,5,3.7,0.7,12.62,,,,,,,
r47,"Rakow, Ed",25,R,1960,LAD,9,2,0,1,0,0,0,22,30,19,18,11,3,9,7.36,2,0,5,0,1,1,0.82,12.3,3.7,4.5,2,16.77,-9,-0.9,0.1,-0.6,-7,0.399,0.494
r47,"Rakow, Ed",26,R,1961,KCA,45,11,2,8,0.2,1,1,124.2,131,80,66,49,1,81,4.76,8,1,14,8,0,8,1.65,9.5,5.8,3.5,1,13.62,-12,-1.2,-0.1,-0.3,-2,0.472,0.492
r47,"Rakow, Ed",27,R,1962,KCA,42,35,14,17,0.452,11,1,235.1,232,126,111,98,5,159,4.25,3,1,31,4,0,9,1.62,8.9,6.1,3.7,1.2,12.79,-2,-0.2,-0.1,1.6,14,0.495,0.499
r47,"Rakow, Ed",28,R,1963,KCA,34,26,9,10,0.474,7,0,174.1,173,85,76,61,4,104,3.92,2,0,18,5,0,8,1.7,8.9,5.4,3.1,0.9,12.35,5,0.6,-0.1,2,16,0.518,0.504
r47,"Rakow, Ed",29,R,1964,DET,42,13,8,9,0.471,1,3,152.1,155,70,63,59,1,96,3.72,12,3,14,6,0,5,1.63,9.2,5.7,3.5,0.8,13.02,-6,-0.6,-0.3,0.3,3,0.485,0.496
r47,"Rakow, Ed",30,R,1965,DET-min,21,14,4,9,0.308,4,,101,108,61,52,26,1,61,4.63,,,13,0,1,5,2.35,9.6,5.4,2.3,1.2,11.94,,,,,,,
r47,"Rakow, Ed",30,R,1965,DET,6,0,0,0,,0,0,13.1,14,11,9,11,0,10,6.08,0,0,2,0,0,1,0.91,9.5,6.8,7.4,1.4,17.18,-5,-0.5,0.1,-0.3,-4,0.412,0.497
r47,"Rakow, Ed",31,R,1966,BOS-DET-min,31,20,11,6,0.647,7,,157,138,73,57,56,3,102,3.27,,,12,9,0,4,1.82,7.9,5.8,3.2,0.7,11.64,,,,,,,
r47,"Rakow, Ed",32,R,1967,ATL-min,18,16,10,6,0.625,10,,136,107,51,47,34,6,103,3.11,,,10,6,0,7,3.03,7.1,6.8,2.2,0.7,9.73,,,,,,,
r47,"Rakow, Ed",32,R,1967,ATL,17,3,3,2,0.6,0,0,39.1,36,23,23,15,3,25,5.26,2,0,4,1,0,4,1.67,8.2,5.7,3.4,0.9,11.97,-6,-0.7,0,-0.3,-2,0.46,0.496
r47,"Rakow, Ed",33,R,1968,ATL-min,10,9,4,5,0.444,4,,62,75,37,35,16,2,34,5.08,,,16,0,0,4,2.13,10.9,4.9,2.3,2.3,13.21,,,,,,,
r48,"Raleigh, John",22,L,1909,VER-min,11,8,2,7,0.222,,,79.2,57,25,18,19,,,2.03,,,,,,,,6.4,,2.1,,,,,,,,,
r48,"Raleigh, John",22,L,1909,STL,15,10,1,10,0.091,3,0,80.2,85,42,34,21,,26,3.79,3,0,0,3,0,2,1.24,9.5,2.9,2.3,0,12.23,-7,-0.8,-0.1,-0.2,-1,0.444,0.495
r48,"Raleigh, John",23,L,1910,VER-min,25,23,11,7,0.611,,,170,138,45,32,40,,,1.69,,,,,,,,7.3,,2.1,,,,,,,,,
r48,"Raleigh, John",23,L,1910,STL,3,1,0,0,,0,0,5,8,5,5,0,,2,9,0,0,0,0,0,0,,14.4,3.6,0,0,14.4,-3,-0.3,0,-0.2,-2,0.408,0.498
r48,"Raleigh, John",24,L,1911,VER-min,48,37,20,18,0.526,,,295.1,314,136,105,61,,,3.2,,,,,,,,9.6,,1.9,,,,,,,,,
r48,"Raleigh, John",25,L,1912,VER-min,36,29,15,12,0.556,,,234.1,237,120,85,81,,,3.26,,,,,,,,9.1,,3.1,,,,,,,,,
r48,"Raleigh, John",26,L,1913,VEN-min,33,23,12,10,0.545,,,201.2,214,88,62,55,,,2.77,,,,,,,,9.6,,2.5,,,,,,,,,
r49,"Raley, Brooks",21,L,2009,CHC-min,5,3,0,1,0,0,0,10.2,5,5,3,3,0,5,2.53,0,0,2,0,0,1,1.67,4.2,4.2,2.5,1.7,7.06,,,,,,,
r49,"Raley, Brooks",22,L,2010,CHC-min,27,27,8,6,0.571,0,0,136.1,151,62,53,43,0,97,3.5,0,0,9,4,2,5,2.26,10,6.4,2.8,0.6,13.09,,,,,,,
r49,"Raley, Brooks",23,L,2011,CHC-min,26,25,8,10,0.444,0,0,136.1,170,86,64,45,0,80,4.22,0,0,16,3,0,7,1.78,11.2,5.3,3,1.1,14.42,,,,,,,
r49,"Raley, Brooks",24,L,2012,CHC-min,22,22,6,10,0.375,1,0,130.2,134,58,52,40,0,98,3.58,0,0,9,7,0,3,2.45,9.2,6.8,2.8,0.6,12.51,,,,,,,
r49,"Raley, Brooks",24,L,2012,CHC,5,5,1,2,0.333,0,0,24.1,33,23,22,11,0,16,8.14,0,0,7,0,0,0,1.45,12.2,5.9,4.1,2.6,16.43,-12,-1,0,-0.8,-10,0.296,0.494
r49,"Raley, Brooks",25,L,2013,CHC-min,27,25,8,10,0.444,0,1,141.1,142,73,70,45,0,95,4.46,1,1,13,6,0,6,2.11,9,6,2.9,0.8,12.31,,,,,,,
r49,"Raley, Brooks",25,L,2013,CHC,9,0,0,0,,0,0,14,11,9,8,8,0,14,5.14,1,0,2,2,0,0,1.75,7.1,9,5.1,1.3,13.5,-2,-0.3,0,-0.1,-1,0.472,0.498
r49,"Raley, Brooks",26,L,2014,LAA-MIN-min,20,12,0,7,0,0,1,65,86,45,41,36,0,46,5.68,2,1,4,5,0,3,1.28,11.9,6.4,5,0.6,17.58,,,,,,,
r49,"Raley, Brooks",27,L,2015,LTG-min,5,5,2,1,0.667,0,0,29,31,15,15,9,0,26,4.66,0,0,3,3,0,3,2.89,9.6,8.1,2.8,0.9,13.34,,,,,,,
