PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
h37,"Hagerman, Rip",25,R,1911,LIN-min,42,,17,15,0.531,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,
h37,"Hagerman, Rip",26,R,1912,LIN-min,51,,23,18,0.561,,,345,271,127,,145,,,,,,,,,,,7.1,,3.8,,,,,,,,,
h37,"Hagerman, Rip",27,R,1913,POR-min,42,27,14,9,0.609,,,232.2,180,81,62,108,,,2.4,,,,,,,,7,,4.2,,,,,,,,,
h37,"Hagerman, Rip",28,R,1914,CLE,37,26,9,15,0.375,12,0,198,189,98,68,118,,112,3.09,4,0,3,5,0,8,0.95,8.6,5.1,5.4,0.1,14.18,-6,-0.7,-0.1,1.2,9,0.482,0.496
h37,"Hagerman, Rip",29,R,1915,CLE,29,22,6,14,0.3,7,0,151,156,85,59,77,,69,3.52,4,0,4,6,2,5,0.9,9.3,4.1,4.6,0.2,14.25,-12,-1.4,-0.2,0.1,1,0.453,0.492
h37,"Hagerman, Rip",30,R,1916,POR-min,33,,6,11,0.353,,,136,124,84,65,93,,,4.3,,,,,,,,8.2,,6.2,,,,,,,,,
h37,"Hagerman, Rip",30,R,1916,CLE,2,0,0,0,,0,0,3.2,5,6,5,2,,1,12.27,1,0,1,2,0,2,0.5,12.3,2.5,4.9,2.5,25.31,-5,-0.4,0,-0.4,-4,0.282,0.497
h37,"Hagerman, Rip",31,R,1917,STP-min,40,,14,10,0.583,,,209,166,89,68,126,,,2.93,,,,,,,,7.1,,5.4,,,,,,,,,
h37,"Hagerman, Rip",32,R,1918,STP-min,18,,0,5,0,,,67,70,42,34,46,,,4.57,,,,,,,,9.4,,6.2,,,,,,,,,
h37,"Hagerman, Rip",38,R,1924,OKC-min,11,,0,4,0,,,49,67,51,,28,,,,,,,,,,,12.3,,5.1,,,,,,,,,
h44,"Hahn, Fred",18,L,1947,PHA-min,27,,4,6,0.4,,,93,111,70,50,49,,,4.84,,,,,,,,10.7,,4.7,,,,,,,,,
h44,"Hahn, Fred",19,L,1948,NYK-min,33,23,9,13,0.409,,,190,222,123,100,69,,,4.74,,,,,,,,10.5,,3.3,,,,,,,,,
h44,"Hahn, Fred",20,L,1949,STL-min,33,,14,14,0.5,,,224,213,106,86,118,,,3.46,,,,,,,,8.6,,4.7,,,,,,,,,
h44,"Hahn, Fred",21,L,1950,STL-min,25,,12,8,0.6,,,147,124,45,27,56,,,1.65,,,6,,,,,7.6,,3.4,0.4,,,,,,,,
h44,"Hahn, Fred",22,L,1951,STL-min,34,16,7,8,0.467,4,,134,117,71,57,79,,84,3.83,,,,8,1,5,1.06,7.9,5.6,5.3,,13.7,,,,,,,
h44,"Hahn, Fred",23,L,1952,STL-min,38,17,5,9,0.357,4,,134,126,65,56,69,,79,3.76,,,,2,0,3,1.14,8.5,5.3,4.6,,13.23,,,,,,,
h44,"Hahn, Fred",23,L,1952,STL,1,0,0,0,,0,0,2,2,2,0,1,,0,0,1,0,0,0,0,0,0,9,0,4.5,0,13.5,-1,-0.1,0,0,-1,0.391,0.499
h44,"Hahn, Fred",24,L,1953,STL-min,33,14,8,7,0.533,4,,99,90,54,42,48,,57,3.82,,,5,2,0,4,1.19,8.2,5.2,4.4,0.5,12.73,,,,,,,
h44,"Hahn, Fred",25,L,1954,TTO-min,21,4,4,1,0.8,0,,67,75,31,25,24,,40,3.36,,,5,2,2,3,1.67,10.1,5.4,3.2,0.7,13.57,,,,,,,
h44,"Hahn, Fred",26,L,1955,DET-min,34,5,5,4,0.556,0,,67,70,38,33,38,,41,4.43,,,7,0,0,4,1.08,9.4,5.5,5.1,0.9,14.51,,,,,,,
h44,"Hahn, Fred",27,L,1956,BFL-min,36,20,10,11,0.476,6,,163,166,93,81,101,,104,4.47,,,20,7,0,5,1.03,9.2,5.7,5.6,1.1,15.13,,,,,,,
h44,"Hahn, Fred",28,L,1957,KCA-min,29,27,9,10,0.474,13,,188,173,75,68,86,,105,3.26,,,17,1,0,5,1.22,8.3,5,4.1,0.8,12.45,,,,,,,
h44,"Hahn, Fred",29,L,1958,KCA-min,30,21,11,8,0.579,8,,148,153,77,67,56,2,87,4.07,,,8,3,0,2,1.55,9.3,5.3,3.4,0.5,12.89,,,,,,,
h44,"Hahn, Fred",30,L,1959,PHI-min,4,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h45,"Hahn, Jesse",22,R,2012,TBR-min,14,14,2,2,0.5,0,0,52,38,18,16,15,0,55,2.77,0,0,0,2,0,2,3.67,6.6,9.5,2.6,0,9.52,,,,,,,
h45,"Hahn, Jesse",23,R,2013,TBR-min,20,20,2,1,0.667,0,0,69,59,21,16,18,0,67,2.09,0,0,1,3,0,8,3.72,7.7,8.7,2.3,0.1,10.43,,,,,,,
h45,"Hahn, Jesse",24,R,2014,SDP-min,13,10,2,1,0.667,0,0,42.1,34,13,9,15,0,38,1.91,0,0,1,1,1,0,2.53,7.2,8.1,3.2,0.2,10.69,,,,,,,
h45,"Hahn, Jesse",24,R,2014,SDP,14,12,7,4,0.636,0,0,73.1,57,26,25,32,1,70,3.07,2,0,4,4,0,4,2.19,7,8.6,3.9,0.5,11.45,5,0.5,0,1.1,10,0.539,0.503
h45,"Hahn, Jesse",25,R,2015,OAK,3,3,1,1,0.5,0,0,17,13,7,4,3,0,5,2.12,0,0,0,2,0,0,1.67,6.9,2.6,1.6,0,9.53,2,0.2,-0.1,0.3,3,0.572,0.501
h46,"Hahn, Noodles",17,L,1896,MOB-min,15,13,7,4,0.636,11,,112.2,97,44,18,23,,74,1.44,,,,6,,3,3.22,7.7,5.9,1.8,,10.11,,,,,,,
h46,"Hahn, Noodles",18,L,1897,DTR-min,40,36,17,16,0.515,31,,313,376,262,98,145,,144,2.82,,,,12,,13,0.99,10.8,4.1,4.2,,15.33,,,,,,,
h46,"Hahn, Noodles",19,L,1898,None-min,33,31,12,20,0.375,28,,266,270,188,,111,,132,,,,,10,,6,1.19,9.1,4.5,3.8,,13.23,,,,,,,
h46,"Hahn, Noodles",20,L,1899,CIN,38,34,23,8,0.742,32,0,309,280,128,92,68,,145,2.68,3,0,3,10,0,3,2.13,8.2,4.2,2,0.1,10.43,59,5.9,-0.3,8.5,86,0.654,0.536
h46,"Hahn, Noodles",21,L,1900,CIN,39,37,16,20,0.444,29,0,311.1,306,145,113,89,,132,3.27,2,0,4,7,0,4,1.48,8.8,3.8,2.6,0.1,11.63,38,3.7,-0.2,6.4,68,0.595,0.523
