PID,NAME,AGE,B,YR,TM,POS,G,PA,AB,R,H,2B,3B,HR,RBI,RP,TBB,IBB,SO,SB,CS,SBP,AVG,OBP,SLG,OPS,SH,SF,HBP,TB,GDP,OPS+,RCbasic,RCsb,RCtech,RAA,WAA,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR
c5,"Cabrera, Álex",41,R,2013,LGU-min,,59,256,215,41,84,13,0,21,59,100,32,7,36,0,1,0,0.391,0.48,0.744,1.225,0,2,7,160,10,,75.1417004049,74.4939271255,18851.8440625,,,,,,,,,
c5,"Cabrera, Álex",42,R,2014,VCZ-min,,14,55,47,9,19,0,0,4,10,19,8,1,3,0,0,,0.404,0.491,0.66,1.15,0,0,0,31,1,,15.2181818182,15.2181818182,853.32,,,,,,,,,
c6,"Cabrera, Asdrubal",18,B,2004,SEA-min,,63,274,239,44,65,16,3,5,41,85,21,1,43,7,5,0.583,0.272,0.33,0.427,0.756,7,5,2,102,3,,33.7384615385,32.9763461538,8617.6360583942,,,,,,,,,
c6,"Cabrera, Asdrubal",19,B,2005,SEA-min,,112,497,440,61,130,27,10,5,59,120,46,1,83,5,7,0.417,0.295,0.359,0.436,0.795,4,6,1,192,15,,69.5308641975,67.7217078189,31613.815694165,,,,,,,,,
c6,"Cabrera, Asdrubal",20,B,2006,SEA-CLE-min,,149,577,507,68,127,30,2,5,45,113,45,3,112,16,10,0.615,0.25,0.316,0.347,0.663,10,8,7,176,14,,54.8405797101,54.2347826087,29254.7306412478,,,,,,,,,
c6,"Cabrera, Asdrubal",21,B,2007,CLE-min,,119,528,463,89,134,30,3,8,61,150,50,1,61,25,7,0.781,0.289,0.358,0.419,0.777,5,7,3,194,9,,69.5828460039,71.6798245614,35485.9564393939,,,,,,,,,
c6,"Cabrera, Asdrubal",21,B,2007,CLE,2B,45,186,159,30,45,9,2,3,22,52,17,0,29,0,0,,0.283,0.354,0.421,0.775,5,3,2,67,7,103,23.6022727273,23.6022727273,4100.6023655914,9,0.9,16,1.6,0.52,0.506,0.9,0.9,9
c6,"Cabrera, Asdrubal",22,B,2008,CLE-min,,42,186,167,33,55,9,1,5,19,52,12,3,28,2,5,0.286,0.329,0.398,0.485,0.883,0,0,7,81,3,,30.3184357542,28.4368715084,5620.5655913979,,,,,,,,,
c6,"Cabrera, Asdrubal",22,B,2008,CLE,2B,114,418,352,48,91,20,0,6,47,95,46,2,77,4,4,0.5,0.259,0.346,0.366,0.713,11,5,4,129,8,92,44.4045226131,43.8432160804,18250.9448803828,13,1.5,29,3,0.512,0.508,1.6,1.7,16
c6,"Cabrera, Asdrubal",23,B,2009,CLE-min,,4,18,16,5,4,1,0,0,0,5,1,0,2,2,0,1,0.25,0.333,0.313,0.646,0,0,1,5,0,,1.4705882353,1.7941176471,33.1777777778,,,,,,,,,
c6,"Cabrera, Asdrubal",23,B,2009,CLE,SS,131,581,523,81,161,42,4,6,68,149,44,1,89,17,4,0.81,0.308,0.361,0.438,0.799,10,3,1,229,13,114,82.7954144621,84.4944444444,45443.1868502582,22,2.3,43,4.2,0.516,0.513,4.6,0.2,47
c6,"Cabrera, Asdrubal",24,B,2010,CLE-min,,33,146,123,25,33,7,0,2,19,44,19,2,20,2,2,0.5,0.268,0.368,0.374,0.742,2,1,1,46,3,,16.8450704225,16.5845070423,2432.6578082192,,,,,,,,,
c6,"Cabrera, Asdrubal",24,B,2010,CLE,SS,97,425,381,39,105,16,1,3,29,68,25,0,60,6,4,0.6,0.276,0.326,0.346,0.673,11,3,5,132,10,89,42.2660098522,41.9896551724,16915.8244705882,-2,-0.1,14,1.4,0.498,0.499,1.5,0.4,14
c6,"Cabrera, Asdrubal",25,B,2011,CCS-min,,17,69,57,9,14,3,0,2,10,19,10,3,11,1,0,1,0.246,0.368,0.404,0.771,1,0,1,23,0,,8.2388059701,8.4358208955,627.0150724638,,,,,,,,,
c6,"Cabrera, Asdrubal",25,B,2011,CLE,SS,151,667,604,87,165,32,3,25,92,179,44,5,119,17,5,0.773,0.273,0.332,0.46,0.792,4,4,11,278,10,121,89.6635802469,90.462037037,59655.0194902549,25,2.7,49,5,0.517,0.516,4.7,1.1,46
c6,"Cabrera, Asdrubal",26,B,2012,CCS-min,,11,52,47,3,13,3,0,1,4,7,3,0,8,0,0,,0.277,0.346,0.404,0.75,0,0,2,19,0,,6.08,6.08,365.4,,,,,,,,,
c6,"Cabrera, Asdrubal",26,B,2012,CLE,SS,143,616,555,70,150,35,1,16,68,138,52,3,99,9,4,0.692,0.27,0.338,0.423,0.762,1,2,6,235,18,114,78.2042833608,78.2703459638,46369.8101298701,10,1,33,3.3,0.507,0.506,3.9,0.1,38
c6,"Cabrera, Asdrubal",27,B,2013,CLE,SS,136,562,508,66,123,35,2,14,64,130,35,1,114,9,3,0.75,0.242,0.299,0.402,0.7,6,5,8,204,10,96,59.3591160221,59.6450276243,32882.7785053381,-8,-0.7,12,1.2,0.493,0.494,2.8,-0.9,28
c6,"Cabrera, Asdrubal",28,B,2014,WSN,SS,146,616,553,74,133,31,4,14,61,135,49,2,108,10,2,0.833,0.241,0.307,0.387,0.694,1,6,7,214,15,95,64.6976744186,65.6312292359,39222.8943506493,-5,-0.4,7,0.7,0.492,0.497,1.6,-0.4,15
c6,"Cabrera, Asdrubal",29,B,2015,TBR,SS,17,68,64,6,14,1,2,0,6,12,4,0,14,0,0,,0.219,0.265,0.297,0.562,0,0,0,19,1,61,5.0294117647,5.0294117647,340.68,-1,-0.1,1,0.2,0.493,0.499,0,0.2,0
c9,"Cabrera, Everth",19,B,2006,COL-min,,54,228,185,30,47,4,2,0,14,44,37,1,45,18,7,0.72,0.254,0.382,0.297,0.68,3,1,2,55,0,,20.8108108108,22.5103603604,5125.5701754386,,,,,,,,,
c9,"Cabrera, Everth",20,B,2007,COL-min,,46,206,165,32,49,8,4,1,25,57,29,2,31,13,5,0.722,0.297,0.431,0.412,0.843,2,0,10,68,1,,27.3402061856,28.2780927835,6364.8778640777,,,,,,,,,
c9,"Cabrera, Everth",21,B,2008,COL-min,,121,550,479,80,136,25,6,6,38,118,51,2,101,73,16,0.82,0.284,0.361,0.399,0.76,10,2,8,191,6,,67.3905660377,74.5785849057,35606.9403636364,,,,,,,,,
c9,"Cabrera, Everth",22,B,2009,SDP-min,,14,57,50,12,18,3,1,0,4,16,6,0,8,5,3,0.625,0.36,0.439,0.46,0.899,0,0,1,23,0,,9.8571428571,9.65625,546.0856140351,,,,,,,,,
c9,"Cabrera, Everth",22,B,2009,SDP,SS,103,438,377,59,96,18,8,2,31,90,46,5,88,25,8,0.758,0.255,0.342,0.361,0.703,8,2,5,136,3,95,45.6548463357,47.438534279,20122.6015525114,1,0.1,15,1.4,0.501,0.501,2.2,-0.3,23
c9,"Cabrera, Everth",23,B,2010,SDP-min,,42,181,148,24,39,5,1,1,10,34,24,1,43,13,5,0.722,0.264,0.375,0.331,0.706,5,1,3,49,2,,17.9476744186,18.9343023256,3289.8945856354,,,,,,,,,
c9,"Cabrera, Everth",23,B,2010,SDP,SS,76,241,212,22,44,6,3,1,22,44,19,3,54,10,6,0.625,0.208,0.279,0.278,0.557,8,0,2,59,8,58,16.0909090909,15.9155844156,3247.7188381743,-6,-0.7,2,0.1,0.492,0.496,-0.4,0.7,-2
c9,"Cabrera, Everth",24,B,2011,SDP-min,,65,306,268,55,77,13,4,2,16,71,34,0,47,32,9,0.78,0.287,0.368,0.388,0.756,2,1,1,104,4,,38.2251655629,41.0701986755,11196.9594771242,,,,,,,,,
c9,"Cabrera, Everth",24,B,2011,SDP,SS,2,9,8,1,1,0,0,0,0,1,1,0,3,2,0,1,0.125,0.222,0.125,0.347,0,0,0,1,0,2,0.2222222222,0.4666666667,2.6355555556,-1,-0.1,-1,-0.1,0.441,0.499,0.1,-0.2,1
c9,"Cabrera, Everth",25,B,2012,SDP-min,,34,159,144,27,48,9,1,0,15,42,12,1,28,15,0,1,0.333,0.389,0.41,0.798,2,0,1,59,0,,22.6923076923,25.8653846154,3789.3755974843,,,,,,,,,
c9,"Cabrera, Everth",25,B,2012,SDP,SS,115,449,398,49,98,19,3,2,24,73,43,2,110,44,4,0.917,0.246,0.324,0.324,0.648,5,0,3,129,3,85,41.2448979592,47.5927437642,19240.3367483296,3,0.4,17,1.8,0.503,0.502,2.1,0.2,21
c9,"Cabrera, Everth",26,B,2013,SDP-min,,2,8,7,1,0,0,0,0,0,1,1,0,5,0,0,,0,0.125,0,0.125,0,0,0,0,0,,0,0,0.26,,,,,,,,,
c9,"Cabrera, Everth",26,B,2013,SDP,SS,95,435,381,54,108,15,5,4,31,85,41,0,69,37,12,0.755,0.283,0.355,0.381,0.736,10,1,2,145,1,113,51.1966824645,53.6799763033,21552.8973793103,14,1.4,27,2.6,0.516,0.509,3,0.1,30
c9,"Cabrera, Everth",27,B,2014,SDP-min,,7,24,20,4,7,1,0,0,1,5,4,0,3,1,0,1,0.35,0.458,0.4,0.858,0,0,0,8,0,,3.6666666667,3.91875,99.4616666667,,,,,,,,,
c9,"Cabrera, Everth",27,B,2014,SDP,SS,90,391,357,36,83,13,1,3,20,56,20,0,86,18,8,0.692,0.232,0.272,0.3,0.572,9,4,1,107,5,68,29.2334217507,29.4575596817,10233.9012276215,-3,-0.6,9,0.6,0.496,0.498,0.4,0.8,6
c9,"Cabrera, Everth",28,B,2015,BAL,SS,15,59,54,3,13,0,0,0,3,6,2,0,12,2,0,1,0.241,0.259,0.241,0.499,1,2,0,13,3,42,3.4821428571,3.7767857143,162.2840677966,-5,-0.5,-3,-0.3,0.465,0.497,-0.2,0,-2
c11,"Cabrera, Francisco",19,R,1986,TOR-min,,74,280,258,33,75,14,2,6,38,71,16,1,52,8,4,0.667,0.291,0.341,0.43,0.771,1,1,4,111,,,36.8649635036,36.6416058394,,,,,,,,,,
c11,"Cabrera, Francisco",20,R,1987,TOR-min,,129,498,449,61,124,27,1,14,72,133,40,6,82,4,2,0.667,0.276,0.335,0.434,0.77,0,6,3,195,,,65.3987730061,65.3300613497,,,,,,,,,,
c11,"Cabrera, Francisco",21,R,1988,TOR-min,,128,500,464,61,136,23,1,21,63,124,27,2,77,4,3,0.571,0.293,0.331,0.483,0.814,2,5,2,224,0,,74.3625254582,73.7107942974,37425.25144,,,,,,,,,
c11,"Cabrera, Francisco",22,R,1989,TOR-ATL-min,,116,466,434,59,130,31,5,9,72,131,20,2,72,4,4,0.5,0.3,0.329,0.456,0.785,1,8,3,198,,,65.4185022026,64.3814977974,,,,,,,,,,
c11,"Cabrera, Francisco",22,R,1989,ATL,DH,7,27,26,1,5,3,0,0,0,1,1,0,6,0,0,,0.192,0.222,0.308,0.53,0,0,0,8,0,50,1.7777777778,1.7777777778,49.56,0,-0.2,0,0,0.47,0.5,0,-0.1,0
c11,"Cabrera, Francisco",23,R,1990,ATL-min,,35,142,132,12,30,3,1,7,20,32,7,0,23,2,0,1,0.227,0.268,0.424,0.692,0,2,1,56,,,14.9064748201,15.1992805755,,,,,,,,,,
c11,"Cabrera, Francisco",23,R,1990,ATL,1B,63,143,137,14,38,5,1,7,25,39,5,0,21,1,0,1,0.277,0.301,0.482,0.782,0,1,0,66,4,108,19.985915493,20.1524647887,2624.7072727273,-1,-0.1,3,0.3,0.498,0.499,0.5,-0.4,5
c11,"Cabrera, Francisco",24,R,1991,ATL-min,,32,133,119,22,31,7,1,7,24,46,10,0,21,0,1,0,0.261,0.331,0.513,0.843,0,1,3,61,6,,19.3875968992,18.9147286822,2382.0639097744,,,,,,,,,
c11,"Cabrera, Francisco",24,R,1991,ATL,C,44,102,95,7,23,6,0,4,23,30,6,0,20,1,1,0.5,0.242,0.284,0.432,0.716,0,1,0,41,5,94,11.7722772277,11.5188118812,978.8901960784,-4,-0.5,-1,-0.2,0.489,0.497,0.1,-0.2,1
c11,"Cabrera, Francisco",25,R,1992,ATL-min,,81,319,301,30,82,11,0,9,35,65,17,2,49,0,1,0,0.272,0.31,0.399,0.709,0,1,0,120,6,,37.358490566,36.9811320755,11398.801630094,,,,,,,,,
c11,"Cabrera, Francisco",25,R,1992,ATL,C,12,11,10,2,3,0,0,2,3,5,1,0,1,0,0,,0.3,0.364,0.9,1.264,0,0,0,9,0,238,3.2727272727,3.2727272727,37.04,2,0.2,2,0.2,0.517,0.501,0.2,0,2
c11,"Cabrera, Francisco",26,R,1993,ATL,1B,70,91,83,8,20,3,0,4,11,19,8,1,21,0,0,,0.241,0.308,0.422,0.729,0,0,0,35,2,94,10.7692307692,10.7692307692,957.32,0,0,3,0.3,0.5,0.5,0.2,0.1,2
c11,"Cabrera, Francisco",27,R,1994,None-min,,95,336,317,39,75,10,0,11,46,85,19,0,72,2,1,0.667,0.237,0.28,0.372,0.652,0,0,0,118,9,,33.0119047619,32.9651785714,10326.9630952381,,,,,,,,,
c11,"Cabrera, Francisco",28,R,1995,ATL-min,,48,165,154,12,42,9,0,2,20,32,9,3,28,0,1,0,0.273,0.309,0.37,0.679,0,2,0,57,4,,17.8343558282,17.4846625767,2693.7663030303,,,,,,,,,
c11,"Cabrera, Francisco",29,R,1996,None-min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c11,"Cabrera, Francisco",31,R,1998,ALC-min,,15,59,53,10,16,2,1,1,14,24,4,0,7,3,0,1,0.302,0.339,0.434,0.773,0,2,0,23,1,,8.0701754386,8.649122807,456.8040677966,,,,,,,,,
