PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
i7,"Ignasiak, Gary",23,L,1973,DET,3,0,0,0,,0,0,4.2,5,2,2,3,0,4,3.86,3,0,0,0,0,0,1.33,9.6,7.7,5.8,0,17.14,0,0,0,0.1,1,0.51,0.5
i7,"Ignasiak, Gary",24,L,1974,DET-min,25,24,11,11,0.5,13,0,162,133,70,55,95,1,105,3.06,,0,8,7,6,8,1.11,7.4,5.8,5.3,0.4,13.06,,,,,,,
i7,"Ignasiak, Gary",25,L,1975,DET-min,25,23,6,15,0.286,7,0,140,130,97,90,92,2,72,5.79,,0,9,9,0,12,0.78,8.4,4.6,5.9,0.6,14.85,,,,,,,
i8,"Ignasiak, Mike",22,R,1988,MIL-min,16,9,4,4,0.5,1,1,68,62,26,21,19,1,84,2.78,7,1,5,3,1,3,4.42,8.2,11.1,2.5,0.7,11.12,,,,,,,
i8,"Ignasiak, Mike",23,R,1989,MIL-min,28,28,11,6,0.647,4,0,179,140,67,54,97,0,142,2.72,0,0,4,5,1,12,1.46,7,7.1,4.9,0.2,12.17,,,,,,,
i8,"Ignasiak, Mike",24,R,1990,MIL-min,21,21,9,4,0.692,2,0,114.2,114,59,54,51,1,62,4.24,0,0,8,3,4,6,1.22,8.9,4.9,4,0.6,13.24,,,,,,,
i8,"Ignasiak, Mike",25,R,1991,MIL-min,24,22,9,5,0.643,1,1,137.2,119,68,65,57,2,103,4.25,1,1,14,6,1,4,1.81,7.8,6.7,3.7,0.9,11.94,,,,,,,
i8,"Ignasiak, Mike",25,R,1991,MIL,4,1,2,1,0.667,0,0,12.2,7,8,8,8,0,10,5.68,0,0,2,0,0,0,1.25,5,7.1,5.7,1.4,11.07,-2,-0.2,0,-0.1,-1,0.45,0.499
i8,"Ignasiak, Mike",26,R,1992,MIL-min,62,0,7,4,0.636,0,10,92,83,37,30,33,4,64,2.93,34,10,6,1,3,3,1.94,8.1,6.3,3.2,0.6,11.45,,,,,,,
i8,"Ignasiak, Mike",27,R,1993,MIL-min,35,0,6,0,1,0,9,57.2,26,10,7,20,2,61,1.09,18,9,4,1,1,3,3.05,4.1,9.5,3.1,0.6,7.4,,,,,,,
i8,"Ignasiak, Mike",27,R,1993,MIL,27,0,1,1,0.5,0,0,37,32,17,15,21,4,28,3.65,4,0,2,2,0,0,1.33,7.8,6.8,5.1,0.5,13.38,1,0.1,-0.1,0.5,5,0.505,0.501
i8,"Ignasiak, Mike",28,R,1994,MIL-min,8,2,0,1,0,0,0,21,25,13,12,4,0,16,5.14,2,0,0,1,0,1,4,10.7,6.9,1.7,0,12.86,,,,,,,
i8,"Ignasiak, Mike",28,R,1994,MIL,23,5,3,1,0.75,0,0,47.2,51,25,24,13,2,24,4.53,5,0,5,1,1,1,1.85,9.6,4.5,2.5,0.9,12.39,3,0.2,0,0.7,9,0.51,0.501
i8,"Ignasiak, Mike",29,R,1995,MIL-min,5,3,1,1,0.5,0,0,21,9,5,5,10,0,23,2.14,1,0,2,0,0,1,2.3,3.9,9.9,4.3,0.9,8.14,,,,,,,
i8,"Ignasiak, Mike",29,R,1995,MIL,25,0,4,1,0.8,0,0,39.2,51,27,26,23,3,26,5.9,2,0,5,2,0,1,1.13,11.6,5.9,5.2,1.1,17.45,-5,-0.5,-0.1,-0.2,-1,0.481,0.497
i10,"Ilsley, Blaise",21,L,1985,HOU-min,13,12,9,1,0.9,2,0,90,55,18,14,32,0,116,1.4,1,0,1,3,0,0,3.63,5.5,11.6,3.2,0.1,9,,,,,,,
i10,"Ilsley, Blaise",22,L,1986,HOU-min,29,28,20,6,0.769,15,0,206.2,141,51,43,42,0,220,1.87,1,0,12,2,3,8,5.24,6.1,9.6,1.8,0.5,8.07,,,,,,,
i10,"Ilsley, Blaise",23,L,1987,HOU-min,26,26,10,11,0.476,3,0,167.2,162,84,72,63,1,130,3.86,0,0,13,4,2,6,2.06,8.7,7,3.4,0.7,12.33,,,,,,,
i10,"Ilsley, Blaise",24,L,1988,HOU-min,8,8,3,1,0.75,0,0,39.1,49,28,26,21,0,38,5.95,0,0,4,0,0,2,1.81,11.2,8.7,4.8,0.9,16.11,,,,,,,
i10,"Ilsley, Blaise",25,L,1989,HOU-min,26,23,5,10,0.333,1,0,130.2,147,83,75,28,2,66,5.17,0,0,16,6,1,4,2.36,10.1,4.5,1.9,1.1,12.51,,,,,,,
i10,"Ilsley, Blaise",26,L,1990,HOU-min,32,18,8,5,0.615,4,2,146.1,157,76,63,37,1,109,3.87,4,2,9,6,0,9,2.95,9.7,6.7,2.3,0.6,12.32,,,,,,,
i10,"Ilsley, Blaise",27,L,1991,HOU-min,46,4,8,6,0.571,0,0,86.1,105,51,41,27,1,52,4.27,17,0,7,3,0,2,1.93,10.9,5.4,2.8,0.7,14.11,,,,,,,
i10,"Ilsley, Blaise",28,L,1992,STL-min,33,10,5,4,0.556,1,1,98.1,114,56,47,23,2,56,4.3,10,1,15,4,0,3,2.43,10.4,5.1,2.1,1.4,12.94,,,,,,,
