PID,NAME,AGE,B,YR,TM,POS,G,PA,AB,R,H,2B,3B,HR,RBI,RP,TBB,IBB,SO,SB,CS,SBP,AVG,OBP,SLG,OPS,SH,SF,HBP,TB,GDP,OPS+,RCbasic,RCsb,RCtech,RAA,WAA,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR
b23,"Báez, José",18,R,1972,LAD-min,,41,124,113,19,26,9,2,0,12,31,10,,13,2,1,0.667,0.23,0.293,0.345,0.638,1,0,0,39,,,11.4146341463,11.4105691057,,,,,,,,,,
b23,"Báez, José",19,R,1973,LAD-min,,124,471,422,62,129,13,5,4,39,101,43,,32,9,11,0.45,0.306,0.368,0.389,0.757,1,4,1,164,,,60.6623655914,58.4966666667,,,,,,,,,,
b23,"Báez, José",20,R,1974,LAD-min,,129,572,518,102,170,34,4,4,55,157,45,1,43,10,4,0.714,0.328,0.38,0.432,0.813,4,4,1,224,10,,85.541740675,86.0115452931,47611.4163636364,,,,,,,,,
b23,"Báez, José",21,R,1975,LAD-min,,114,484,441,64,127,20,9,2,37,101,39,,43,26,9,0.743,0.288,0.345,0.388,0.733,3,1,0,171,,,59.1375,60.6085416667,,,,,,,,,,
b23,"Báez, José",22,R,1976,LAD-min,,107,435,392,54,121,30,4,4,49,103,39,,39,14,6,0.7,0.309,0.37,0.436,0.806,2,2,0,171,,,63.4802784223,63.8510440835,,,,,,,,,,
b23,"Báez, José",23,R,1977,SEA,2B,91,333,305,39,79,14,1,1,17,56,19,1,20,6,1,0.857,0.259,0.305,0.321,0.626,8,0,1,98,6,72,29.6419753086,30.3274691358,9470.5018618619,3,0.4,15,1.6,0.504,0.502,0.8,1,8
b23,"Báez, José",24,R,1978,STL-min,,33,119,105,18,29,2,4,0,17,35,14,,12,2,5,0.286,0.276,0.361,0.371,0.733,0,0,0,39,,,14.0924369748,12.8050420168,,,,,,,,,,
b23,"Báez, José",24,R,1978,SEA,2B,23,58,50,8,8,0,1,0,2,10,6,1,7,1,0,1,0.16,0.25,0.2,0.45,2,0,0,10,0,29,2.5,2.6375,158.2268965517,-2,-0.2,0,0,0.491,0.499,-0.1,0.1,-1
b23,"Báez, José",25,R,1979,SDO-min,,48,197,197,14,59,8,1,0,17,31,,,,3,,,0.299,0.299,0.35,0.65,,,,69,,,,,,,,,,,,,,
b23,"Báez, José",26,R,1980,PUE-min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b24,"Baez, Kevin",21,R,1988,NYM-min,,70,257,218,23,58,7,1,1,19,42,32,1,30,7,3,0.7,0.266,0.361,0.321,0.682,2,3,2,70,,,25.2,25.6998,,,,,,,,,,
b24,"Baez, Kevin",22,R,1989,NYM-min,,123,502,426,59,108,25,1,5,44,103,58,3,53,11,9,0.55,0.254,0.349,0.352,0.701,9,3,6,150,,,51.4462809917,50.6195247934,,,,,,,,,,
b24,"Baez, Kevin",23,R,1990,NYM-min,,106,379,326,29,76,11,0,2,29,58,38,4,44,3,4,0.429,0.233,0.315,0.285,0.6,11,2,2,93,,,29.1263736264,28.603021978,,,,,,,,,,
