PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
p18,"Padilla, Juan",34,R,2011,None-min,34,11,10,7,0.588,1,0,87.1,117,47,44,24,0,51,4.53,4,0,13,3,1,4,2.13,12.1,5.3,2.5,1.3,14.88,,,,,,,
p18,"Padilla, Juan",35,R,2012,PCE-min,16,0,2,1,0.667,0,0,17.2,23,10,9,4,0,9,4.58,1,0,3,0,0,2,2.25,11.7,4.6,2,1.5,14.13,,,,,,,
p19,"Padilla, Vicente",21,R,1999,ARI-min,27,23,11,5,0.688,0,0,144.1,157,74,60,41,7,113,3.74,0,0,9,8,3,2,2.76,9.8,7,2.6,0.6,12.87,,,,,,,
p19,"Padilla, Vicente",21,R,1999,ARI,5,0,0,1,0,0,0,2.2,7,5,5,3,0,0,16.88,2,0,1,0,0,0,0,23.6,0,10.1,3.4,40.91,-3,-0.3,-0.2,-0.5,-3,0.438,0.498
p19,"Padilla, Vicente",22,R,2000,ARI-min,12,3,0,1,0,0,1,18.1,22,9,9,8,0,22,4.42,4,1,2,0,0,2,2.75,10.8,10.8,3.9,1,14.92,,,,,,,
p19,"Padilla, Vicente",22,R,2000,PHI,55,0,4,7,0.364,0,2,65.1,72,33,27,28,7,51,3.72,16,2,3,1,0,1,1.82,9.9,7,3.9,0.4,13.96,0,0,-0.2,0.1,4,0.503,0.501
p19,"Padilla, Vicente",23,R,2001,PHI-min,16,16,7,0,1,0,0,81.2,64,24,22,11,0,75,2.42,0,0,8,3,1,3,6.82,7.1,8.3,1.2,0.9,8.65,,,,,,,
p19,"Padilla, Vicente",23,R,2001,PHI,23,0,3,1,0.75,0,0,34,36,18,16,12,0,29,4.24,5,0,1,0,0,1,2.42,9.5,7.7,3.2,0.3,12.71,-4,-0.4,-0.1,-0.1,-1,0.484,0.498
p19,"Padilla, Vicente",24,R,2002,PHI,32,32,14,11,0.56,1,0,206,198,83,75,53,5,128,3.28,0,0,16,15,2,6,2.42,8.7,5.6,2.3,0.7,11.62,12,1.3,-0.1,2.9,30,0.541,0.508
p19,"Padilla, Vicente",25,R,2003,PHI,32,32,14,12,0.538,1,0,208.2,196,94,84,62,4,133,3.62,0,0,22,16,2,3,2.15,8.5,5.7,2.7,0.9,11.84,7,0.7,-0.1,2.4,26,0.523,0.505
p19,"Padilla, Vicente",26,R,2004,PHI-min,3,3,0,1,0,0,0,6.2,9,9,9,6,0,7,12.15,0,0,1,0,0,0,1.17,12.2,9.4,8.1,1.4,21.77,,,,,,,
p19,"Padilla, Vicente",26,R,2004,PHI,20,20,7,7,0.5,0,0,115.1,119,63,58,36,6,82,4.53,0,0,16,10,0,2,2.28,9.3,6.4,2.8,1.2,12.9,-2,-0.2,-0.1,0.7,9,0.492,0.499
p19,"Padilla, Vicente",27,R,2005,PHI-min,2,2,1,1,0.5,0,0,10,10,3,3,3,0,7,2.7,0,0,0,0,0,0,2.33,9,6.3,2.7,0,11.7,,,,,,,
p19,"Padilla, Vicente",27,R,2005,PHI,27,27,9,12,0.429,0,0,147,146,79,77,74,9,103,4.71,0,0,22,8,0,1,1.39,8.9,6.3,4.5,1.3,13.96,-10,-1,-0.1,0.2,3,0.465,0.494
p19,"Padilla, Vicente",28,R,2006,TEX,33,33,15,10,0.6,0,0,200,206,108,100,70,2,156,4.5,0,0,21,17,2,4,2.23,9.3,7,3.2,0.9,13.19,6,0.6,-0.1,2.5,31,0.518,0.504
p19,"Padilla, Vicente",29,R,2007,TEX-min,5,5,0,1,0,0,0,11,11,7,7,8,0,11,5.73,0,0,1,0,0,1,1.38,9,9,6.5,0.8,15.55,,,,,,,
p19,"Padilla, Vicente",29,R,2007,TEX,23,23,6,10,0.375,0,0,120.1,146,88,77,50,1,71,5.76,0,0,16,9,0,2,1.42,10.9,5.3,3.7,1.2,15.36,-20,-1.8,-0.1,-0.7,-5,0.421,0.489
p19,"Padilla, Vicente",30,R,2008,TEX,29,29,14,8,0.636,1,0,171,185,100,90,65,4,127,4.74,0,0,26,15,3,12,1.95,9.7,6.7,3.4,1.4,13.95,-6,-0.6,-0.1,1,16,0.479,0.496
p19,"Padilla, Vicente",31,R,2009,LAD-min,1,1,1,0,1,0,0,5,3,2,2,3,0,5,3.6,0,0,1,0,0,0,1.67,5.4,9,5.4,1.8,10.8,,,,,,,
p19,"Padilla, Vicente",31,R,2009,LAD,26,25,12,6,0.667,0,0,147.1,156,76,73,54,0,97,4.46,0,0,16,8,2,5,1.8,9.5,5.9,3.3,1,13.34,2,0.3,-0.1,1,12,0.523,0.502
p19,"Padilla, Vicente",32,R,2010,LAD-min,4,4,0,1,0,0,0,16.1,14,7,5,1,0,15,2.76,0,0,2,0,0,1,15,7.7,8.3,0.6,1.1,8.39,,,,,,,
p19,"Padilla, Vicente",32,R,2010,LAD,16,16,6,5,0.545,1,0,95,79,46,43,24,4,84,4.07,0,0,14,7,1,0,3.5,7.5,8,2.3,1.3,10.42,4,0.4,-0.1,1.1,12,0.525,0.502
p19,"Padilla, Vicente",33,R,2011,LAD-min,4,4,0,0,,0,0,6.1,4,1,1,1,0,5,1.42,0,0,0,1,0,0,5,5.7,7.1,1.4,0,8.85,,,,,,,
p19,"Padilla, Vicente",33,R,2011,LAD,9,0,0,0,,0,3,8.2,7,4,4,5,0,9,4.15,4,3,0,0,0,0,1.8,7.3,9.3,5.2,0,13.17,-1,-0.1,0,0,0,0.493,0.5
p19,"Padilla, Vicente",34,R,2012,BOS,56,0,4,1,0.8,0,1,50,59,26,25,15,3,51,4.5,10,1,7,3,0,0,3.4,10.6,9.2,2.7,1.3,13.86,-3,-0.3,-0.2,0,2,0.494,0.498
p19,"Padilla, Vicente",35,R,2013,None-min,16,9,3,6,0.333,0,0,58.2,50,29,25,17,0,40,3.84,1,0,3,7,1,2,2.35,7.7,6.1,2.6,0.5,11.44,,,,,,,
p23,"Pagan, Dave",20,R,1970,NYY-min,13,11,5,4,0.556,5,0,83,80,42,33,23,1,82,3.58,,0,4,5,0,3,3.57,8.7,8.9,2.5,0.4,11.71,,,,,,,
p23,"Pagan, Dave",21,R,1971,NYY-min,26,24,9,10,0.474,4,0,155,163,93,71,76,4,123,4.12,,0,3,8,1,10,1.62,9.5,7.1,4.4,0.2,14.34,,,,,,,
p23,"Pagan, Dave",22,R,1972,NYY-min,26,26,14,9,0.609,12,0,185,160,65,52,56,0,192,2.53,,0,4,6,0,9,3.43,7.8,9.3,2.7,0.2,10.8,,,,,,,
