PID,NAME,AGE,B,YR,TM,POS,G,PA,AB,R,H,2B,3B,HR,RBI,RP,TBB,IBB,SO,SB,CS,SBP,AVG,OBP,SLG,OPS,SH,SF,HBP,TB,GDP,OPS+,RCbasic,RCsb,RCtech,RAA,WAA,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR
e32,"Eaton, Zeb",30,R,1950,SHV-min,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e32,"Eaton, Zeb",31,R,1951,GRW-min,,64,118,118,,30,3,1,6,,,,,,,,,0.254,0.254,0.449,0.703,,,,53,,,,,,,,,,,,,,
e32,"Eaton, Zeb",32,R,1952,CHW-min,,53,116,116,,26,3,1,4,,,,,,,,,0.224,0.224,0.371,0.595,,,,43,,,,,,,,,,,,,,
e32,"Eaton, Zeb",36,R,1956,BFL-min,,11,13,13,2,4,2,0,0,0,2,0,,5,0,,,0.308,0.308,0.462,0.769,0,0,0,6,,,1.8461538462,,,,,,,,,,,
e35,"Eayrs, Eddie",22,L,1913,CLB-min,,27,59,59,,22,3,1,0,,,,,,,,,0.373,0.373,0.458,0.831,,,,27,,,,,,,,,,,,,,
e35,"Eayrs, Eddie",22,L,1913,PIT,P,4,6,6,0,1,0,0,0,0,0,0,,1,0,0,,0.167,0.167,0.167,0.333,0,,0,1,,-3,0.1666666667,0.1666666667,,0,0,0,0,0.495,0.5,0,0,0
e35,"Eayrs, Eddie",23,L,1914,CLB-min,,81,164,164,,37,7,2,0,,,,,,,,,0.226,0.226,0.293,0.518,,,,48,,,,,,,,,,,,,,
e35,"Eayrs, Eddie",24,L,1915,None-min,,80,222,222,,58,7,4,0,,,,,,,,,0.261,0.261,0.329,0.59,,,,73,,,,,,,,,,,,,,
e35,"Eayrs, Eddie",25,L,1916,PRV-min,,113,377,377,,107,11,10,1,,,,,,,,,0.284,0.284,0.374,0.658,,,,141,,,,,,,,,,,,,,
e35,"Eayrs, Eddie",26,L,1917,PVE-min,,87,266,266,,65,10,2,0,,,,,,,,,0.244,0.244,0.297,0.541,,,,79,,,,,,,,,,,,,,
e35,"Eayrs, Eddie",27,L,1918,PRV-min,,47,189,189,,67,,,,,,,,,,,,0.354,0.354,,,,,,,,,,,,,,,,,,,,
e35,"Eayrs, Eddie",28,L,1919,PRV-min,,100,375,375,,124,21,6,1,,,,,,,,,0.331,0.331,0.427,0.757,,,,160,,,,,,,,,,,,,,
e35,"Eayrs, Eddie",29,L,1920,BSN,OF,87,284,244,31,80,5,2,1,24,55,30,,18,4,3,0.571,0.328,0.41,0.377,0.787,6,,4,92,,133,36.9343065693,36.7861313869,,7,0.8,16,1.7,0.509,0.505,2,-0.6,18
e35,"Eayrs, Eddie",30,L,1921,BRO,P,23,23,21,1,2,0,0,0,2,3,2,,4,0,0,,0.095,0.174,0.095,0.269,0,,0,2,,-26,0.347826087,0.347826087,,-1,-0.1,-1,-0.1,0.49,0.499,-0.1,0,-1
e35,"Eayrs, Eddie",31,L,1922,NHV-min,,146,516,516,,170,23,4,0,,,,,,,,,0.329,0.329,0.39,0.719,,,,201,,,,,,,,,,,,,,
e35,"Eayrs, Eddie",32,L,1923,None-min,,101,305,305,,100,12,2,1,,,,,,,,,0.328,0.328,0.39,0.718,,,,119,,,,,,,,,,,,,,
e35,"Eayrs, Eddie",33,L,1924,NHV-min,,91,336,336,,102,10,1,0,,,,,,,,,0.304,0.304,0.339,0.643,,,,114,,,,,,,,,,,,,,
e37,"Ebright, Hi",28,R,1887,HAS-min,,76,321,321,58,103,19,3,6,,,,,,9,,,0.321,0.321,0.455,0.776,,,,146,,,,,,,,,,,,,,
e37,"Ebright, Hi",29,R,1888,SFR-min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e37,"Ebright, Hi",30,R,1889,STK-min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
